date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:11:05	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:06%20GMT	https://sharvaconsulting.com/wp-includes/js/dist/compose.min.js?ver=84bcf832a5c99203f3db	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-includes/js/dist/compose.minb1f8.js	(from https://sharvaconsulting.com/)
14:11:05	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:07%20GMT	https://sharvaconsulting.com/wp-includes/js/dist/private-apis.min.js?ver=0f8478f1ba7e0eea562b	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-includes/js/dist/private-apis.mine8e0.js	(from https://sharvaconsulting.com/)
14:11:06	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:07%20GMT	https://sharvaconsulting.com/wp-includes/js/dist/redux-routine.min.js?ver=8bb92d45458b29590f53	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-includes/js/dist/redux-routine.min29d8.js	(from https://sharvaconsulting.com/)
14:11:06	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:07%20GMT	https://sharvaconsulting.com/wp-includes/js/dist/data.min.js?ver=fe6c4835cd00e12493c3	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-includes/js/dist/data.mindba4.js	(from https://sharvaconsulting.com/)
14:11:06	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:07%20GMT	https://sharvaconsulting.com/wp-content/plugins/vibebp/assets/js/login.js?ver=1.9.9.8	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-content/plugins/vibebp/assets/js/login8759.js	(from https://sharvaconsulting.com/)
14:11:06	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:08%20GMT	https://sharvaconsulting.com/wp-content/plugins/vibebp/assets/js/cart.js?ver=1.9.9.8	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-content/plugins/vibebp/assets/js/cart8759.js	(from https://sharvaconsulting.com/)
14:11:07	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:08%20GMT	https://sharvaconsulting.com/wp-content/plugins/vibebp/assets/js/pdfjs.js?ver=1.9.9.8	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-content/plugins/vibebp/assets/js/pdfjs8759.js	(from https://sharvaconsulting.com/)
14:11:07	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Jun%202026%2008:42:08%20GMT	http://sharvaconsulting.com/wp-content/uploads/pum/pum-site-scripts.js?defer&generated=1759951181&ver=1.21.4	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-content/uploads/pum/pum-site-scripts.86963e.delayed	(from https://sharvaconsulting.com/)
14:11:07	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:08%20GMT	https://sharvaconsulting.com/wp-content/uploads/pum/pum-site-scripts.js?defer&generated=1759951181&ver=1.21.4	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-content/uploads/pum/pum-site-scripts963e.js	(from https://sharvaconsulting.com/)
14:11:07	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:09%20GMT	https://sharvaconsulting.com/wp-content/plugins/essential-addons-for-elementor-lite/assets/front-end/js/view/general.min.js?ver=6.6.8	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-content/plugins/essential-addons-for-elementor-lite/assets/front-end/js/view/general.minf7b3.js	(from https://sharvaconsulting.com/)
14:11:08	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:09%20GMT	https://sharvaconsulting.com/wp-content/uploads/essential-addons-elementor/eael-362.js?ver=1760142122	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-content/uploads/essential-addons-elementor/eael-362bd31.js	(from https://sharvaconsulting.com/)
14:11:08	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:09%20GMT	https://sharvaconsulting.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=4.1.2	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min8aee.js	(from https://sharvaconsulting.com/)
14:11:08	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:09%20GMT	https://sharvaconsulting.com/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=4.1.2	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-content/plugins/elementor/assets/js/frontend-modules.min8aee.js	(from https://sharvaconsulting.com/)
14:11:08	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:09%20GMT	https://sharvaconsulting.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=4.1.2	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-content/plugins/elementor/assets/js/frontend.min8aee.js	(from https://sharvaconsulting.com/)
14:11:09	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:10%20GMT	https://sharvaconsulting.com/wp-content/plugins/elementor/assets/lib/swiper/v8/swiper.min.js?ver=8.4.5	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-content/plugins/elementor/assets/lib/swiper/v8/swiper.min94a4.js	(from https://sharvaconsulting.com/)
14:11:09	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:10%20GMT	https://sharvaconsulting.com/wp-content/plugins/wplms_plugin/assets/js/shortcodes.js?ver=1.9.9.7	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-content/plugins/wplms_plugin/assets/js/shortcodes0866.js	(from https://sharvaconsulting.com/)
14:11:09	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:10%20GMT	https://sharvaconsulting.com/wp-content/themes/wplms/assets/js/wplms.legacy.js?ver=4.966	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-content/themes/wplms/assets/js/wplms.legacyff2e.js	(from https://sharvaconsulting.com/)
14:11:09	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:10%20GMT	https://sharvaconsulting.com/wp-content/themes/wplms/assets/js/old_files/buddypress.js?ver=4.966	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-content/themes/wplms/assets/js/old_files/buddypressff2e.js	(from https://sharvaconsulting.com/)
14:11:10	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:11%20GMT	https://sharvaconsulting.com/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe.min.js?ver=4.1.1-wc.10.7.0	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe.mincc75.js	(from https://sharvaconsulting.com/)
14:11:10	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:11%20GMT	https://sharvaconsulting.com/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe-ui-default.min.js?ver=4.1.1-wc.10.7.0	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe-ui-default.mincc75.js	(from https://sharvaconsulting.com/)
14:11:10	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:11%20GMT	https://sharvaconsulting.com/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart-variation.min.js?ver=10.7.0	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart-variation.min.939e47.delayed	(from https://sharvaconsulting.com/)
14:11:10	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:11%20GMT	https://sharvaconsulting.com/wp-content/plugins/woocommerce/assets/js/frontend/single-product.min.js?ver=10.7.0	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-content/plugins/woocommerce/assets/js/frontend/single-product.min9e47.js	(from https://sharvaconsulting.com/)
14:11:11	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:12%20GMT	https://sharvaconsulting.com/wp-includes/css/dist/block-library/style.min.css?ver=6.8.5	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-includes/css/dist/block-library/style.mina784.css	(from https://sharvaconsulting.com/register/)
14:11:11	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:12%20GMT	https://sharvaconsulting.com/wp-json/wp/v2/pages/0	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-json/wp/v2/pages/0	(from https://sharvaconsulting.com/register/)
14:11:11	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:12%20GMT	https://sharvaconsulting.com/wp-json/oembed/1.0/embed?url	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-json/oembed/1.0/embed572d	(from https://sharvaconsulting.com/register/)
14:11:11	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:13%20GMT	https://sharvaconsulting.com/wp-json/oembed/1.0/embed?url&format=xml	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-json/oembed/1.0/embed0d9a	(from https://sharvaconsulting.com/register/)
14:11:12	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:13%20GMT	https://sharvaconsulting.com/wp-json/wp/v2/pages/3	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-json/wp/v2/pages/3	(from https://sharvaconsulting.com/privacy-policy/)
14:11:12	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:13%20GMT	https://sharvaconsulting.com/privacy-policy/feed/	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/privacy-policy/feed/index.html	(from https://sharvaconsulting.com/privacy-policy/)
14:11:12	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:13%20GMT	https://sharvaconsulting.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsharvaconsulting.com%2Fprivacy-policy%2F	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-json/oembed/1.0/embed.9a9303.delayed	(from https://sharvaconsulting.com/privacy-policy/)
14:11:12	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:14%20GMT	https://sharvaconsulting.com/?p=3	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/index2207.html	(from https://sharvaconsulting.com/privacy-policy/)
14:11:13	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:14%20GMT	https://sharvaconsulting.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsharvaconsulting.com%2Fprivacy-policy%2F&format=xml	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-json/oembed/1.0/embed56d5	(from https://sharvaconsulting.com/privacy-policy/)
14:11:15	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:16%20GMT	https://sharvaconsulting.com/wp-content/plugins/h5p/h5p-php-library/fonts/inter/inter-v18-cyrillic_cyrillic-ext_greek_greek-ext_latin_latin-ext_vietnamese-regular.woff2	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-content/plugins/h5p/h5p-php-library/fonts/inter/inter-v18-cyrillic_cyrillic-ext_greek_greek-ext_latin_latin-ext_vietnamese-regular.woff2	(from https://sharvaconsulting.com/wp-content/plugins/h5p/h5p-php-library/styles/h5p-fonts.css?ver=1.17.8)
14:11:15	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:16%20GMT	https://sharvaconsulting.com/wp-content/plugins/h5p/h5p-php-library/fonts/inter/inter-v18-cyrillic_cyrillic-ext_greek_greek-ext_latin_latin-ext_vietnamese-italic.woff2	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-content/plugins/h5p/h5p-php-library/fonts/inter/inter-v18-cyrillic_cyrillic-ext_greek_greek-ext_latin_latin-ext_vietnamese-italic.woff2	(from https://sharvaconsulting.com/wp-content/plugins/h5p/h5p-php-library/styles/h5p-fonts.css?ver=1.17.8)
14:11:15	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:17%20GMT	https://sharvaconsulting.com/wp-content/plugins/h5p/h5p-php-library/fonts/inter/inter-v18-cyrillic_cyrillic-ext_greek_greek-ext_latin_latin-ext_vietnamese-600.woff2	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-content/plugins/h5p/h5p-php-library/fonts/inter/inter-v18-cyrillic_cyrillic-ext_greek_greek-ext_latin_latin-ext_vietnamese-600.woff2	(from https://sharvaconsulting.com/wp-content/plugins/h5p/h5p-php-library/styles/h5p-fonts.css?ver=1.17.8)
14:11:16	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:17%20GMT	https://sharvaconsulting.com/wp-content/plugins/h5p/h5p-php-library/fonts/inter/inter-v18-cyrillic_cyrillic-ext_greek_greek-ext_latin_latin-ext_vietnamese-600italic.woff2	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-content/plugins/h5p/h5p-php-library/fonts/inter/inter-v18-cyrillic_cyrillic-ext_greek_greek-ext_latin_latin-ext_vietnamese-600italic.woff2	(from https://sharvaconsulting.com/wp-content/plugins/h5p/h5p-php-library/styles/h5p-fonts.css?ver=1.17.8)
14:11:16	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:17%20GMT	https://sharvaconsulting.com/wp-content/plugins/h5p/h5p-php-library/fonts/inter/Inter-ExtraBold.woff2	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-content/plugins/h5p/h5p-php-library/fonts/inter/Inter-ExtraBold.woff2	(from https://sharvaconsulting.com/wp-content/plugins/h5p/h5p-php-library/styles/h5p-fonts.css?ver=1.17.8)
14:11:16	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:17%20GMT	https://sharvaconsulting.com/wp-content/plugins/h5p/h5p-php-library/fonts/inter/Inter-ExtraBoldItalic.woff2	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-content/plugins/h5p/h5p-php-library/fonts/inter/Inter-ExtraBoldItalic.woff2	(from https://sharvaconsulting.com/wp-content/plugins/h5p/h5p-php-library/styles/h5p-fonts.css?ver=1.17.8)
14:11:16	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:17%20GMT	https://sharvaconsulting.com/wp-content/plugins/h5p/h5p-php-library/fonts/open-sans/open-sans-v40-cyrillic_cyrillic-ext_greek_greek-ext_hebrew_latin_latin-ext_math_symbols_vietnamese-600.woff2	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-content/plugins/h5p/h5p-php-library/fonts/open-sans/open-sans-v40-cyrillic_cyrillic-ext_greek_greek-ext_hebrew_latin_latin-ext_math_symbols_vietnamese-600.woff2	(from https://sharvaconsulting.com/wp-content/plugins/h5p/h5p-php-library/styles/h5p-fonts.css?ver=1.17.8)
14:11:17	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:18%20GMT	https://sharvaconsulting.com/wp-content/plugins/h5p/h5p-php-library/fonts/open-sans/open-sans-v40-cyrillic_cyrillic-ext_greek_greek-ext_hebrew_latin_latin-ext_math_symbols_vietnamese-700.woff2	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-content/plugins/h5p/h5p-php-library/fonts/open-sans/open-sans-v40-cyrillic_cyrillic-ext_greek_greek-ext_hebrew_latin_latin-ext_math_symbols_vietnamese-700.woff2	(from https://sharvaconsulting.com/wp-content/plugins/h5p/h5p-php-library/styles/h5p-fonts.css?ver=1.17.8)
14:11:17	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:18%20GMT	https://sharvaconsulting.com/wp-content/plugins/h5p/h5p-php-library/fonts/open-sans/open-sans-v40-cyrillic_cyrillic-ext_greek_greek-ext_hebrew_latin_latin-ext_math_symbols_vietnamese-regular.woff2	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-content/plugins/h5p/h5p-php-library/fonts/open-sans/open-sans-v40-cyrillic_cyrillic-ext_greek_greek-ext_hebrew_latin_latin-ext_math_symbols_vietnamese-regular.a2.delay	(from https://sharvaconsulting.com/wp-content/plugins/h5p/h5p-php-library/styles/h5p-fonts.css?ver=1.17.8)
14:11:17	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:18%20GMT	https://sharvaconsulting.com/wp-content/plugins/h5p/h5p-php-library/fonts/open-sans/open-sans-v40-cyrillic_cyrillic-ext_greek_greek-ext_hebrew_latin_latin-ext_math_symbols_vietnamese-italic.woff2	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-content/plugins/h5p/h5p-php-library/fonts/open-sans/open-sans-v40-cyrillic_cyrillic-ext_greek_greek-ext_hebrew_latin_latin-ext_math_symbols_vietnamese-italic.a3.delaye	(from https://sharvaconsulting.com/wp-content/plugins/h5p/h5p-php-library/styles/h5p-fonts.css?ver=1.17.8)
14:11:17	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:18%20GMT	https://sharvaconsulting.com/wp-content/plugins/h5p/h5p-php-library/fonts/h5p-core-30.woff2	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-content/plugins/h5p/h5p-php-library/fonts/h5p-core-30.a8.delayed	(from https://sharvaconsulting.com/wp-content/plugins/h5p/h5p-php-library/styles/h5p-fonts.css?ver=1.17.8)
14:11:17	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:18%20GMT	https://sharvaconsulting.com/wp-content/plugins/h5p/h5p-php-library/fonts/h5p-hub-publish.woff2	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-content/plugins/h5p/h5p-php-library/fonts/h5p-hub-publish.woff2	(from https://sharvaconsulting.com/wp-content/plugins/h5p/h5p-php-library/styles/h5p-fonts.css?ver=1.17.8)
14:11:17	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:19%20GMT	https://sharvaconsulting.com/wp-content/plugins/h5p/h5p-php-library/fonts/h5p-theme.woff2	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-content/plugins/h5p/h5p-php-library/fonts/h5p-theme.woff2	(from https://sharvaconsulting.com/wp-content/plugins/h5p/h5p-php-library/styles/h5p-fonts.css?ver=1.17.8)
14:11:18	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:19%20GMT	https://sharvaconsulting.com/wp-content/plugins/h5p/h5p-php-library/fonts/open-sans/open-sans-v40-cyrillic_cyrillic-ext_greek_greek-ext_hebrew_latin_latin-ext_math_symbols_vietnamese-600italic.woff2	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-content/plugins/h5p/h5p-php-library/fonts/open-sans/open-sans-v40-cyrillic_cyrillic-ext_greek_greek-ext_hebrew_latin_latin-ext_math_symbols_vietnamese-600italic.a5.del	(from https://sharvaconsulting.com/wp-content/plugins/h5p/h5p-php-library/styles/h5p-fonts.css?ver=1.17.8)
14:11:18	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:19%20GMT	https://sharvaconsulting.com/wp-content/plugins/h5p/h5p-php-library/images/throbber.gif?ver=1.2.1	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-content/plugins/h5p/h5p-php-library/images/throbber1576.gif	(from https://sharvaconsulting.com/wp-content/plugins/h5p/h5p-php-library/styles/h5p.css?ver=1.17.8)
14:11:19	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:19%20GMT	https://sharvaconsulting.com/wp-content/plugins/h5p/h5p-php-library/fonts/open-sans/open-sans-v40-cyrillic_cyrillic-ext_greek_greek-ext_hebrew_latin_latin-ext_math_symbols_vietnamese-700italic.woff2	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-content/plugins/h5p/h5p-php-library/fonts/open-sans/open-sans-v40-cyrillic_cyrillic-ext_greek_greek-ext_hebrew_latin_latin-ext_math_symbols_vietnamese-700italic.a7.del	(from https://sharvaconsulting.com/wp-content/plugins/h5p/h5p-php-library/styles/h5p-fonts.css?ver=1.17.8)
14:11:19	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:20%20GMT	https://sharvaconsulting.com/wp-content/themes/wplms/assets/images/icons/loader.svg	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-content/themes/wplms/assets/images/icons/loader.svg	(from https://sharvaconsulting.com/wp-content/themes/wplms/assets/css/woocommerce.min.css?ver=4.966)
14:11:19	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:20%20GMT	https://sharvaconsulting.com/wp-content/themes/wplms/assets/images/icons/credit-cards/visa.png	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-content/themes/wplms/assets/images/icons/credit-cards/visa.png	(from https://sharvaconsulting.com/wp-content/themes/wplms/assets/css/woocommerce.min.css?ver=4.966)
14:11:19	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:20%20GMT	https://sharvaconsulting.com/wp-content/themes/wplms/assets/images/icons/credit-cards/mastercard.png	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-content/themes/wplms/assets/images/icons/credit-cards/mastercard.png	(from https://sharvaconsulting.com/wp-content/themes/wplms/assets/css/woocommerce.min.css?ver=4.966)
14:11:20	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:21%20GMT	https://sharvaconsulting.com/wp-content/themes/wplms/assets/images/icons/credit-cards/laser.png	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-content/themes/wplms/assets/images/icons/credit-cards/laser.png	(from https://sharvaconsulting.com/wp-content/themes/wplms/assets/css/woocommerce.min.css?ver=4.966)
14:11:20	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:21%20GMT	https://sharvaconsulting.com/wp-content/themes/wplms/assets/images/icons/credit-cards/diners.png	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-content/themes/wplms/assets/images/icons/credit-cards/diners.png	(from https://sharvaconsulting.com/wp-content/themes/wplms/assets/css/woocommerce.min.css?ver=4.966)
14:11:20	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:21%20GMT	https://sharvaconsulting.com/wp-content/themes/wplms/assets/images/icons/credit-cards/maestro.png	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-content/themes/wplms/assets/images/icons/credit-cards/maestro.png	(from https://sharvaconsulting.com/wp-content/themes/wplms/assets/css/woocommerce.min.css?ver=4.966)
14:11:20	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:21%20GMT	https://sharvaconsulting.com/wp-content/themes/wplms/assets/images/icons/credit-cards/jcb.png	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-content/themes/wplms/assets/images/icons/credit-cards/jcb.png	(from https://sharvaconsulting.com/wp-content/themes/wplms/assets/css/woocommerce.min.css?ver=4.966)
14:11:20	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:21%20GMT	https://sharvaconsulting.com/wp-content/themes/wplms/assets/images/icons/credit-cards/amex.png	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-content/themes/wplms/assets/images/icons/credit-cards/amex.png	(from https://sharvaconsulting.com/wp-content/themes/wplms/assets/css/woocommerce.min.css?ver=4.966)
14:11:20	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:22%20GMT	https://sharvaconsulting.com/wp-content/themes/wplms/assets/images/icons/credit-cards/discover.png	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-content/themes/wplms/assets/images/icons/credit-cards/discover.png	(from https://sharvaconsulting.com/wp-content/themes/wplms/assets/css/woocommerce.min.css?ver=4.966)
14:11:21	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:22%20GMT	https://sharvaconsulting.com/wp-content/themes/wplms/assets/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-content/themes/wplms/assets/fonts/fontawesome-webfont3e6e.eot	(from https://sharvaconsulting.com/wp-content/themes/wplms/assets/fonts/font-awesome.min.css?ver=4.966)
14:11:21	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:22%20GMT	https://sharvaconsulting.com/wp-content/themes/wplms/assets/fonts/fontawesome-webfont.eot?	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-content/themes/wplms/assets/fonts/fontawesome-webfontd41d.eot	(from https://sharvaconsulting.com/wp-content/themes/wplms/assets/fonts/font-awesome.min.css?ver=4.966)
14:11:21	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:22%20GMT	https://sharvaconsulting.com/wp-content/themes/wplms/assets/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-content/themes/wplms/assets/fonts/fontawesome-webfont3e6e.woff2	(from https://sharvaconsulting.com/wp-content/themes/wplms/assets/fonts/font-awesome.min.css?ver=4.966)
